year,political_party,state_code,deputy_name,receipt_description,value_receipts,max_receipt
2014,PSDB,PA,Wandenkolk Gonçalves,Dissemination of the Parliamentary Activity.,98350,35e3
2014,PSDB,PA,Wandenkolk Gonçalves,Food and Meals,933,106
2014,PSDB,PA,Wandenkolk Gonçalves,Fuels and lubricants.,5449,350
2014,PSDB,PA,Wandenkolk Gonçalves,"Hosting, except for the Parliamentary in the Federal District.",4157,918
2014,PSDB,PA,Wandenkolk Gonçalves,Postal Services,10018,3644
2014,PSDB,PA,Wandenkolk Gonçalves,Rental or Chartering of Motor Vehicles,63597,7445
2014,PSDB,PA,Wandenkolk Gonçalves,Renting or Chartering of Aircraft,139450,33e3
2014,PSDB,PA,Wandenkolk Gonçalves,"Taxi Service, Toll & Parking",298,45
2014,PSDB,PA,Wandenkolk Gonçalves,Telephony,14549,923
2014,PSDB,PB,Ruy Carneiro,Airline tickets,61786,1412
2014,PSDB,PB,Ruy Carneiro,"Consultancies, Researches and Technical Works.",85000,84e3
2014,PSDB,PB,Ruy Carneiro,Dissemination of the Parliamentary Activity.,157500,31500
2014,PSDB,PB,Ruy Carneiro,Fuels and lubricants.,9435,1108
2014,PSDB,PB,Ruy Carneiro,"Hosting, except for the Parliamentary in the Federal District.",1842,1453
2014,PSDB,PB,Ruy Carneiro,Maintenance of Office,122,122
2014,PSDB,PB,Ruy Carneiro,Postal Services,2036,282
2014,PSDB,PB,Ruy Carneiro,Rental or Chartering of Motor Vehicles,52800,4800
2014,PSDB,PB,Ruy Carneiro,Telephony,19276,1423
2014,PSDB,PE,Bruno Araújo,Airline tickets,370493,2609
2014,PSDB,PE,Bruno Araújo,Dissemination of the Parliamentary Activity.,605,121
2014,PSDB,PE,Bruno Araújo,Food and Meals,64,42
2014,PSDB,PE,Bruno Araújo,Fuels and lubricants.,28583,4500
2014,PSDB,PE,Bruno Araújo,"Hosting, except for the Parliamentary in the Federal District.",19328,3088
2014,PSDB,PE,Bruno Araújo,Maintenance of Office,77569,5728
2014,PSDB,PE,Bruno Araújo,Postal Services,6792,1321
2014,PSDB,PE,Bruno Araújo,Rental or Chartering of Motor Vehicles,47095,3845
2014,PSDB,PE,Bruno Araújo,Renting or Chartering of Aircraft,5185,5185
2014,PSDB,PE,Bruno Araújo,"Taxi Service, Toll & Parking",5599,300
2014,PSDB,PE,Bruno Araújo,Telephony,58195,2949
2014,PSDB,PE,Sergio Guerra,Airline tickets,7677,1740
2014,PSDB,PE,Sergio Guerra,Fuels and lubricants.,3300,3300
2014,PSDB,PE,Sergio Guerra,Postal Services,118,100
2014,PSDB,PE,Sergio Guerra,Telephony,2140,744
2014,PSDB,PR,Luiz Carlos Hauly,Airline tickets,137656,2606
2014,PSDB,PR,Luiz Carlos Hauly,"Consultancies, Researches and Technical Works.",36840,18e3
2014,PSDB,PR,Luiz Carlos Hauly,Dissemination of the Parliamentary Activity.,40110,14e3
2014,PSDB,PR,Luiz Carlos Hauly,Food and Meals,418,254
2014,PSDB,PR,Luiz Carlos Hauly,Fuels and lubricants.,27782,324
2014,PSDB,PR,Luiz Carlos Hauly,"Hosting, except for the Parliamentary in the Federal District.",585,405
2014,PSDB,PR,Luiz Carlos Hauly,Maintenance of Office,54461,4500
2014,PSDB,PR,Luiz Carlos Hauly,Postal Services,10224,1131
2014,PSDB,PR,Luiz Carlos Hauly,"Taxi Service, Toll & Parking",224,100
2014,PSDB,PR,Luiz Carlos Hauly,Telephony,13478,1767
2014,PSDB,PR,Nelson Padovani,Airline tickets,100511,2403
2014,PSDB,PR,Nelson Padovani,"Consultancies, Researches and Technical Works.",32529,2e4
2014,PSDB,PR,Nelson Padovani,Dissemination of the Parliamentary Activity.,82808,52650
2014,PSDB,PR,Nelson Padovani,Food and Meals,3781,120
2014,PSDB,PR,Nelson Padovani,Fuels and lubricants.,47094,210
2014,PSDB,PR,Nelson Padovani,"Hosting, except for the Parliamentary in the Federal District.",1894,337
2014,PSDB,PR,Nelson Padovani,Maintenance of Office,6673,1188
2014,PSDB,PR,Nelson Padovani,Postal Services,3997,1336
2014,PSDB,PR,Nelson Padovani,Rental or Chartering of Motor Vehicles,67000,3900
2014,PSDB,PR,Nelson Padovani,Security Service Provided By Specialized Company.,53050,4860
2014,PSDB,PR,Nelson Padovani,"Taxi Service, Toll & Parking",492,450
2014,PSDB,PR,Nelson Padovani,Telephony,54376,2208
2014,PSDB,RJ,Andreia Zito,Airline tickets,78686,1738
2014,PSDB,RJ,Andreia Zito,Food and Meals,70,45
2014,PSDB,RJ,Andreia Zito,Fuels and lubricants.,32179,4920
2014,PSDB,RJ,Andreia Zito,"Hosting, except for the Parliamentary in the Federal District.",4663,857
2014,PSDB,RJ,Andreia Zito,Maintenance of Office,17518,2613
2014,PSDB,RJ,Andreia Zito,Postal Services,1126,107
2014,PSDB,RJ,Andreia Zito,Telephony,36301,2629
2014,PSDB,RJ,Otavio Leite,Airline tickets,95485,2387
2014,PSDB,RJ,Otavio Leite,"Consultancies, Researches and Technical Works.",9000,5e3
2014,PSDB,RJ,Otavio Leite,Dissemination of the Parliamentary Activity.,13208,3976
2014,PSDB,RJ,Otavio Leite,Food and Meals,4653,169
2014,PSDB,RJ,Otavio Leite,Fuels and lubricants.,44556,206
2014,PSDB,RJ,Otavio Leite,Maintenance of Office,111811,9200
2014,PSDB,RJ,Otavio Leite,Postal Services,5095,2e3
2014,PSDB,RJ,Otavio Leite,Publication Subscription,755,358
2014,PSDB,RJ,Otavio Leite,"Taxi Service, Toll & Parking",5382,138
2014,PSDB,RJ,Otavio Leite,Telephony,61183,3330
2014,PSDB,RS,Nelson Marchezan Junior,Airline tickets,125331,2021
2014,PSDB,RS,Nelson Marchezan Junior,"Consultancies, Researches and Technical Works.",8000,8e3
2014,PSDB,RS,Nelson Marchezan Junior,Dissemination of the Parliamentary Activity.,165922,32091
2014,PSDB,RS,Nelson Marchezan Junior,Food and Meals,5625,208
2014,PSDB,RS,Nelson Marchezan Junior,Fuels and lubricants.,7933,184
2014,PSDB,RS,Nelson Marchezan Junior,"Hosting, except for the Parliamentary in the Federal District.",9546,1109
2014,PSDB,RS,Nelson Marchezan Junior,Maintenance of Office,77385,6547
2014,PSDB,RS,Nelson Marchezan Junior,Postal Services,3054,393
2014,PSDB,RS,Nelson Marchezan Junior,Publication Subscription,2834,538
2014,PSDB,RS,Nelson Marchezan Junior,Rental or Chartering of Motor Vehicles,36638,4300
2014,PSDB,RS,Nelson Marchezan Junior,"Taxi Service, Toll & Parking",8936,550
2014,PSDB,RS,Nelson Marchezan Junior,Telephony,31243,1990
2014,PSDB,SC,Marco Tebaldi,Airline tickets,102563,2111
2014,PSDB,SC,Marco Tebaldi,"Consultancies, Researches and Technical Works.",55616,18e3
2014,PSDB,SC,Marco Tebaldi,Dissemination of the Parliamentary Activity.,126429,14465
2014,PSDB,SC,Marco Tebaldi,Food and Meals,10992,507
2014,PSDB,SC,Marco Tebaldi,Fuels and lubricants.,37982,2874
2014,PSDB,SC,Marco Tebaldi,"Hosting, except for the Parliamentary in the Federal District.",18261,470
2014,PSDB,SC,Marco Tebaldi,Maintenance of Office,28134,4500
2014,PSDB,SC,Marco Tebaldi,Postal Services,2637,350
2014,PSDB,SC,Marco Tebaldi,Rental or Chartering of Motor Vehicles,48700,3e3
2014,PSDB,SC,Marco Tebaldi,"Taxi Service, Toll & Parking",905,145
2014,PSDB,SC,Marco Tebaldi,Telephony,32315,2540
2014,PSDB,SP,Bruna Furlan,Airline tickets,123943,1655
2014,PSDB,SP,Bruna Furlan,"Consultancies, Researches and Technical Works.",54000,12e3
2014,PSDB,SP,Bruna Furlan,Dissemination of the Parliamentary Activity.,87061,2e4
2014,PSDB,SP,Bruna Furlan,Fuels and lubricants.,47243,2500
2014,PSDB,SP,Bruna Furlan,"Hosting, except for the Parliamentary in the Federal District.",6363,1610
2014,PSDB,SP,Bruna Furlan,Maintenance of Office,94572,4e3
2014,PSDB,SP,Bruna Furlan,Postal Services,2894,226
2014,PSDB,SP,Bruna Furlan,Rental or Chartering of Motor Vehicles,2298,1149
2014,PSDB,SP,Bruna Furlan,"Taxi Service, Toll & Parking",46,26
2014,PSDB,SP,Bruna Furlan,Telephony,32574,815
2014,PSDB,SP,Carlos Roberto,Airline tickets,5147,1548
2014,PSDB,SP,Carlos Roberto,"Consultancies, Researches and Technical Works.",7000,7e3
2014,PSDB,SP,Carlos Roberto,Dissemination of the Parliamentary Activity.,103000,27700
2014,PSDB,SP,Carlos Roberto,Food and Meals,46,46
2014,PSDB,SP,Carlos Roberto,Fuels and lubricants.,1222,740
2014,PSDB,SP,Carlos Roberto,Maintenance of Office,7368,4651
2014,PSDB,SP,Carlos Roberto,Postal Services,512,199
2014,PSDB,SP,Carlos Roberto,Telephony,2453,526
2014,PSDB,SP,Carlos Sampaio,Airline tickets,204689,2085
2014,PSDB,SP,Carlos Sampaio,Maintenance of Office,27764,2250
2014,PSDB,SP,Carlos Sampaio,Postal Services,1806,148
2014,PSDB,SP,Carlos Sampaio,Rental or Chartering of Motor Vehicles,4940,3e3
2014,PSDB,SP,Carlos Sampaio,Security Service Provided By Specialized Company.,2058,230
2014,PSDB,SP,Carlos Sampaio,Telephony,79346,2745
2014,PSDB,SP,Duarte Nogueira,Airline tickets,172722,11068
2014,PSDB,SP,Duarte Nogueira,"Consultancies, Researches and Technical Works.",29230,6960
2014,PSDB,SP,Duarte Nogueira,Dissemination of the Parliamentary Activity.,18100,6e3
2014,PSDB,SP,Duarte Nogueira,Food and Meals,1024,103
2014,PSDB,SP,Duarte Nogueira,Fuels and lubricants.,24621,341
2014,PSDB,SP,Duarte Nogueira,"Hosting, except for the Parliamentary in the Federal District.",1310,836
2014,PSDB,SP,Duarte Nogueira,Maintenance of Office,38086,2500
2014,PSDB,SP,Duarte Nogueira,Postal Services,1809,114
2014,PSDB,SP,Duarte Nogueira,Publication Subscription,894,449
2014,PSDB,SP,Duarte Nogueira,Renting of motor vehicles or chartering of boats,200,118
2014,PSDB,SP,Duarte Nogueira,"Taxi Service, Toll & Parking",988,356
2014,PSDB,SP,Duarte Nogueira,Telephony,57279,1735
2014,PSDB,SP,Edson Aparecido,Airline tickets,11565,1368
2014,PSDB,SP,Edson Aparecido,"Consultancies, Researches and Technical Works.",64000,32e3
2014,PSDB,SP,Edson Aparecido,Dissemination of the Parliamentary Activity.,20000,2e4
2014,PSDB,SP,Edson Aparecido,Food and Meals,854,253
2014,PSDB,SP,Edson Aparecido,Fuels and lubricants.,5136,209
2014,PSDB,SP,Edson Aparecido,Maintenance of Office,4556,1950
2014,PSDB,SP,Edson Aparecido,Postal Services,507,76
2014,PSDB,SP,Edson Aparecido,Telephony,3030,888
2014,PSDB,SP,Emanuel Fernandes,Airline tickets,54317,1441
2014,PSDB,SP,Emanuel Fernandes,Dissemination of the Parliamentary Activity.,176,89
2014,PSDB,SP,Emanuel Fernandes,Fuels and lubricants.,11650,151
2014,PSDB,SP,Emanuel Fernandes,"Hosting, except for the Parliamentary in the Federal District.",188,188
2014,PSDB,SP,Emanuel Fernandes,Maintenance of Office,45872,4051
2014,PSDB,SP,Emanuel Fernandes,Postal Services,2091,714
2014,PSDB,SP,Emanuel Fernandes,Publication Subscription,300,300
2014,PSDB,SP,Emanuel Fernandes,Rental or Chartering of Motor Vehicles,46682,2402
2014,PSDB,SP,Emanuel Fernandes,"Taxi Service, Toll & Parking",1546,262
2014,PSDB,SP,Emanuel Fernandes,Telephony,16409,664
2014,PSDB,SP,José Aníbal,Airline tickets,119064,2875
2014,PSDB,SP,José Aníbal,Dissemination of the Parliamentary Activity.,31900,9720
2014,PSDB,SP,José Aníbal,Fuels and lubricants.,14509,245
2014,PSDB,SP,José Aníbal,Maintenance of Office,82998,10624
2014,PSDB,SP,José Aníbal,Postal Services,4331,404
2014,PSDB,SP,José Aníbal,Publication Subscription,2900,459
2014,PSDB,SP,José Aníbal,Telephony,19865,1362
2014,PSDB,SP,Luiz Fernando Machado,Airline tickets,104041,1501
2014,PSDB,SP,Luiz Fernando Machado,"Consultancies, Researches and Technical Works.",11572,1e4
2014,PSDB,SP,Luiz Fernando Machado,Dissemination of the Parliamentary Activity.,116909,24975
2014,PSDB,SP,Luiz Fernando Machado,Food and Meals,170,128
2014,PSDB,SP,Luiz Fernando Machado,Fuels and lubricants.,10472,210
2014,PSDB,SP,Luiz Fernando Machado,"Hosting, except for the Parliamentary in the Federal District.",4623,942
2014,PSDB,SP,Luiz Fernando Machado,Maintenance of Office,50025,2927
2014,PSDB,SP,Luiz Fernando Machado,Postal Services,32348,11078
2014,PSDB,SP,Luiz Fernando Machado,Rental or Chartering of Motor Vehicles,38900,4e3
2014,PSDB,SP,Luiz Fernando Machado,Security Service Provided By Specialized Company.,1080,90
2014,PSDB,SP,Luiz Fernando Machado,"Taxi Service, Toll & Parking",492,120
2014,PSDB,SP,Luiz Fernando Machado,Telephony,41533,2009
2014,PSDB,SP,Mara Gabrilli,Airline tickets,83492,1482
2014,PSDB,SP,Mara Gabrilli,"Consultancies, Researches and Technical Works.",3100,750
2014,PSDB,SP,Mara Gabrilli,Dissemination of the Parliamentary Activity.,23812,3200
2014,PSDB,SP,Mara Gabrilli,Food and Meals,6906,205
2014,PSDB,SP,Mara Gabrilli,Fuels and lubricants.,8696,735
2014,PSDB,SP,Mara Gabrilli,"Hosting, except for the Parliamentary in the Federal District.",4805,666
2014,PSDB,SP,Mara Gabrilli,"Land, Sea or River Tickets",1083,1083
2014,PSDB,SP,Mara Gabrilli,Maintenance of Office,108033,6227
2014,PSDB,SP,Mara Gabrilli,Postal Services,12430,3928
2014,PSDB,SP,Mara Gabrilli,Publication Subscription,1339,554
2014,PSDB,SP,Mara Gabrilli,"Taxi Service, Toll & Parking",16613,350
2014,PSDB,SP,Mara Gabrilli,Telephony,45897,1843
2014,PSDB,SP,Ricardo Tripoli,Airline tickets,66896,1638
2014,PSDB,SP,Ricardo Tripoli,"Consultancies, Researches and Technical Works.",1200,600
2014,PSDB,SP,Ricardo Tripoli,Dissemination of the Parliamentary Activity.,20000,2e4
2014,PSDB,SP,Ricardo Tripoli,Fuels and lubricants.,53371,3527
2014,PSDB,SP,Ricardo Tripoli,"Land, Sea or River Tickets",8,4
2014,PSDB,SP,Ricardo Tripoli,Maintenance of Office,61389,2733
2014,PSDB,SP,Ricardo Tripoli,Postal Services,195757,149754
2014,PSDB,SP,Ricardo Tripoli,Publication Subscription,591,591
2014,PSDB,SP,Ricardo Tripoli,Security Service Provided By Specialized Company.,3382,290
2014,PSDB,SP,Ricardo Tripoli,"Taxi Service, Toll & Parking",178,21
2014,PSDB,SP,Ricardo Tripoli,Telephony,44891,2733
2014,PSDB,SP,Silvio Torres,Airline tickets,28538,1398
2014,PSDB,SP,Silvio Torres,"Consultancies, Researches and Technical Works.",86,86
2014,PSDB,SP,Silvio Torres,Dissemination of the Parliamentary Activity.,10000,5e3
2014,PSDB,SP,Silvio Torres,Food and Meals,957,104
2014,PSDB,SP,Silvio Torres,Fuels and lubricants.,3237,200
2014,PSDB,SP,Silvio Torres,Maintenance of Office,22805,4167
2014,PSDB,SP,Silvio Torres,Postal Services,373,81
2014,PSDB,SP,Silvio Torres,"Taxi Service, Toll & Parking",1185,697
2014,PSDB,SP,Silvio Torres,Telephony,3809,716
2014,PSDB,SP,Vanderlei Macris,Airline tickets,69433,1946
2014,PSDB,SP,Vanderlei Macris,"Consultancies, Researches and Technical Works.",26393,6257
2014,PSDB,SP,Vanderlei Macris,Dissemination of the Parliamentary Activity.,39665,5194
2014,PSDB,SP,Vanderlei Macris,Food and Meals,23611,210
2014,PSDB,SP,Vanderlei Macris,Fuels and lubricants.,53700,2215
2014,PSDB,SP,Vanderlei Macris,"Hosting, except for the Parliamentary in the Federal District.",924,345
2014,PSDB,SP,Vanderlei Macris,"Land, Sea or River Tickets",205,86
2014,PSDB,SP,Vanderlei Macris,Maintenance of Office,75659,3044
2014,PSDB,SP,Vanderlei Macris,Postal Services,17670,2431
2014,PSDB,SP,Vanderlei Macris,Rental or Chartering of Motor Vehicles,20296,1831
2014,PSDB,SP,Vanderlei Macris,"Taxi Service, Toll & Parking",8877,1402
2014,PSDB,SP,Vanderlei Macris,Telephony,72343,1869
2014,PSDB,SP,Vaz De Lima,Airline tickets,73685,1702
2014,PSDB,SP,Vaz De Lima,Dissemination of the Parliamentary Activity.,31950,13500
2014,PSDB,SP,Vaz De Lima,Food and Meals,1094,71
2014,PSDB,SP,Vaz De Lima,Fuels and lubricants.,16458,234
2014,PSDB,SP,Vaz De Lima,Maintenance of Office,49898,3700
2014,PSDB,SP,Vaz De Lima,Postal Services,82132,6998
2014,PSDB,SP,Vaz De Lima,Rental or Chartering of Motor Vehicles,74763,9110
2014,PSDB,SP,Vaz De Lima,Renting of motor vehicles or chartering of boats,7590,7590
2014,PSDB,SP,Vaz De Lima,Telephony,44201,1106
2014,PSDB,SP,William Dib,Airline tickets,97726,2443
2014,PSDB,SP,William Dib,"Consultancies, Researches and Technical Works.",187480,20500
2014,PSDB,SP,William Dib,Dissemination of the Parliamentary Activity.,70880,29780
2014,PSDB,SP,William Dib,Food and Meals,267,194
2014,PSDB,SP,William Dib,Fuels and lubricants.,17444,1570
2014,PSDB,SP,William Dib,Maintenance of Office,16563,2345
2014,PSDB,SP,William Dib,Postal Services,4713,2568
2014,PSDB,SP,William Dib,Telephony,20126,1054
2014,PSDC,RJ,Dudu Luiz Eduardo,Airline tickets,33381,1322
2014,PSDC,RJ,Dudu Luiz Eduardo,Dissemination of the Parliamentary Activity.,20000,2e4
2014,PSDC,RJ,Dudu Luiz Eduardo,Food and Meals,319,70
2014,PSDC,RJ,Dudu Luiz Eduardo,Fuels and lubricants.,9654,4379
2014,PSDC,RJ,Dudu Luiz Eduardo,Maintenance of Office,23905,12413
2014,PSDC,RJ,Dudu Luiz Eduardo,Postal Services,1418,422
2014,PSDC,RJ,Dudu Luiz Eduardo,Rental or Chartering of Motor Vehicles,15000,5e3
2014,PSDC,RJ,Dudu Luiz Eduardo,Security Service Provided By Specialized Company.,19580,8e3
2014,PSDC,RJ,Dudu Luiz Eduardo,"Taxi Service, Toll & Parking",3758,238
2014,PSDC,RJ,Dudu Luiz Eduardo,Telephony,7207,1583
2014,PSL,PR,Alfredo Kaefer,Airline tickets,212904,2143
2014,PSL,PR,Alfredo Kaefer,"Consultancies, Researches and Technical Works.",37184,15e3
2014,PSL,PR,Alfredo Kaefer,Dissemination of the Parliamentary Activity.,46144,15e3
2014,PSL,PR,Alfredo Kaefer,Food and Meals,239,150
2014,PSL,PR,Alfredo Kaefer,Fuels and lubricants.,40225,293
2014,PSL,PR,Alfredo Kaefer,"Hosting, except for the Parliamentary in the Federal District.",20155,1300
2014,PSL,PR,Alfredo Kaefer,Maintenance of Office,3466,1e3
2014,PSL,PR,Alfredo Kaefer,Postal Services,9925,3450
2014,PSL,PR,Alfredo Kaefer,Rental or Chartering of Motor Vehicles,34500,7500
2014,PSL,PR,Alfredo Kaefer,Telephony,40192,1026
2014,PSOL,RJ,Chico Alencar,Airline tickets,75844,2627
2014,PSOL,RJ,Chico Alencar,Dissemination of the Parliamentary Activity.,8690,1990
2014,PSOL,RJ,Chico Alencar,Food and Meals,1402,47
2014,PSOL,RJ,Chico Alencar,Fuels and lubricants.,13821,192
2014,PSOL,RJ,Chico Alencar,"Hosting, except for the Parliamentary in the Federal District.",7761,380
2014,PSOL,RJ,Chico Alencar,Maintenance of Office,38673,2500
2014,PSOL,RJ,Chico Alencar,Postal Services,2757,570
2014,PSOL,RJ,Chico Alencar,Publication Subscription,873,873
2014,PSOL,RJ,Chico Alencar,Rental or Chartering of Motor Vehicles,1900,1900
2014,PSOL,RJ,Chico Alencar,Telephony,34945,680
2014,PSOL,RJ,Glauber Braga,Airline tickets,69694,1741
2014,PSOL,RJ,Glauber Braga,"Consultancies, Researches and Technical Works.",36000,12e3
2014,PSOL,RJ,Glauber Braga,Dissemination of the Parliamentary Activity.,130810,8e3
2014,PSOL,RJ,Glauber Braga,Food and Meals,421,148
2014,PSOL,RJ,Glauber Braga,Fuels and lubricants.,33840,2501
2014,PSOL,RJ,Glauber Braga,"Hosting, except for the Parliamentary in the Federal District.",6549,930
2014,PSOL,RJ,Glauber Braga,Maintenance of Office,31947,2300
2014,PSOL,RJ,Glauber Braga,Postal Services,3023,812
2014,PSOL,RJ,Glauber Braga,"Taxi Service, Toll & Parking",3463,93
2014,PSOL,RJ,Glauber Braga,Telephony,52401,1493
2014,PSOL,RJ,Jean Wyllys,Airline tickets,80600,1440
2014,PSOL,RJ,Jean Wyllys,Dissemination of the Parliamentary Activity.,61490,12780
2014,PSOL,RJ,Jean Wyllys,Food and Meals,398,50
2014,PSOL,RJ,Jean Wyllys,Fuels and lubricants.,10905,206
2014,PSOL,RJ,Jean Wyllys,"Hosting, except for the Parliamentary in the Federal District.",4485,714
2014,PSOL,RJ,Jean Wyllys,Maintenance of Office,51533,3706
2014,PSOL,RJ,Jean Wyllys,Postal Services,2903,324
2014,PSOL,RJ,Jean Wyllys,"Taxi Service, Toll & Parking",112,112
2014,PSOL,RJ,Jean Wyllys,Telephony,31220,1068
2014,PSOL,SP,Ivan Valente,Airline tickets,137171,1850
2014,PSOL,SP,Ivan Valente,"Consultancies, Researches and Technical Works.",20000,1e4
2014,PSOL,SP,Ivan Valente,Dissemination of the Parliamentary Activity.,59547,9920
2014,PSOL,SP,Ivan Valente,Fuels and lubricants.,38872,2513
2014,PSOL,SP,Ivan Valente,"Land, Sea or River Tickets",1206,141
2014,PSOL,SP,Ivan Valente,Maintenance of Office,70747,8500
2014,PSOL,SP,Ivan Valente,Postal Services,3038,392
2014,PSOL,SP,Ivan Valente,Publication Subscription,900,900
2014,PSOL,SP,Ivan Valente,Rental or Chartering of Motor Vehicles,32973,2391
2014,PSOL,SP,Ivan Valente,"Taxi Service, Toll & Parking",878,119
2014,PSOL,SP,Ivan Valente,Telephony,48130,1261
2014,PSOL,SP,Luiza Erundina,Airline tickets,113968,2091
2014,PSOL,SP,Luiza Erundina,Dissemination of the Parliamentary Activity.,18808,7500
2014,PSOL,SP,Luiza Erundina,Food and Meals,140,140
2014,PSOL,SP,Luiza Erundina,Fuels and lubricants.,32189,1610
2014,PSOL,SP,Luiza Erundina,"Hosting, except for the Parliamentary in the Federal District.",1169,445
2014,PSOL,SP,Luiza Erundina,Maintenance of Office,45837,6045
2014,PSOL,SP,Luiza Erundina,Postal Services,7340,413
2014,PSOL,SP,Luiza Erundina,Publication Subscription,1339,449
2014,PSOL,SP,Luiza Erundina,Rental or Chartering of Motor Vehicles,42149,4625
2014,PSOL,SP,Luiza Erundina,"Taxi Service, Toll & Parking",3550,537
2014,PSOL,SP,Luiza Erundina,Telephony,53184,1161
2014,PT,AC,Sibá Machado,Airline tickets,174806,2569
2014,PT,AC,Sibá Machado,Dissemination of the Parliamentary Activity.,116517,16500
